text,intent
when's the next time i should go for an oil change,unknown
"my car's been throwing cels that i think are oil related, so i'm wondering if it's time to take it in or not",unknown
my next oil change is when,unknown
at what time should i get my oil changed next,unknown
how much longer until i need to get my oil changed,unknown
what is the next date that i should change my oil at,unknown
when would you recommend i get my oil changed,unknown
when would it be required for me to get my oil changed,unknown
when is my next oil change due,unknown
what is the average time to go between oil changes,unknown
do i need to have my oil changed after 3000 miles,unknown
how soon should i have my oil changed,unknown
how often should i have my oil changed,unknown
what is the recommended time frame to change my oil,unknown
how many miles can i drive before i need to change my oil,unknown
how long can i go before changing my oil,unknown
how long is an oil change good for,unknown
i need to know when my oil should be changed,unknown
when do people typically change their oil,unknown
how often should the oil get changed,unknown
what is the time frame for changing oil,unknown
about how long before i need another oil change,unknown
how long does oil last in a car,unknown
do you change the oil in your car more than once a year,unknown
when is my car due for an oil change,unknown
when do cars need their oil changed,unknown
when do i change my oil,unknown
how long can you go between oil changes,unknown
how often should you get an oil change,unknown
when can i get oil changed,unknown
when should i change this oil,unknown
when to change my oil,unknown
yep,unknown
that is affirmative,unknown
what you just said is true,unknown
that is not false,unknown
that is a fact,unknown
i agree with the truth of what you just said,unknown
i believe what you just said is true,unknown
that would be great,unknown
that would be awesome,unknown
that is totally true,unknown
oh yes,unknown
yes that is right,unknown
that is a yes,unknown
that seems true,unknown
positive,unknown
true,unknown
very true,unknown
that will be true,unknown
that appears true,unknown
that is true,unknown
it is true,unknown
that is right,unknown
that statement was correct,unknown
i think that's true,unknown
that is accurate,unknown
"yes, that is it",unknown
correct,unknown
the answer is yes,unknown
all right,unknown
it's indeed true,unknown
that's a yes from me,unknown
yes you are correct,unknown
that's a definite yes,unknown
yes that's it,unknown
i vote yes,unknown
that is correct,unknown
"yes, that is true",unknown
"yep, that's right",unknown
yeah that's what i want,unknown
you got it,unknown
"yeah that's right, so true",unknown
true is my response,unknown
"yes, that's affirmative",unknown
"yes, you got it",unknown
absolutely!,unknown
do that,unknown
absolutely correct,unknown
confirm,unknown
"yes, i'd really like that alot",unknown
"agreed, that's valid",unknown
"affirmative, go ahead",unknown
yes that's correct,unknown
"yeah, that's how it is",unknown
"yeah, that's right",unknown
of course,unknown
that's the truth,unknown
exactly right,unknown
"yes, that's accurate",unknown
"yes, that is accurate",unknown
"yes, that's what i want",unknown
"yes, that is a fact",unknown
"yes, that is correct",unknown
"yes, that's confirmed",unknown
indeed,unknown
yes,unknown
uh-huh,unknown
"correct, that's true",unknown
"yes, that's correct",unknown
yeah,unknown
yeap,unknown
ok,unknown
sure thing,unknown
yes you are right,unknown
yes you are,unknown
yes i do like that,unknown
yes that is correct,unknown
yes i am,unknown
i think it's true,unknown
that would be yes,unknown
that would be true,unknown
i believe that's true,unknown
uh huh,unknown
"yep, that's true",unknown
"yes, that is actually true",unknown
"yes, that's it",unknown
"yes, that is right",unknown
"correct, it is affirmative",unknown
the answer to that is a resounding yes,unknown
i can confirm it is affirmative,unknown
my response to that is yes,unknown
i have to say affirmative on that one,unknown
i would have to say yes as my answer,unknown
